,index,zpid,address,zestimate,last30_zest,zestimate_30_DayDelta,lat,long,timestamp,geometry,index_right,NAME
168,168,14849130,1225 Morningside Dr Gainesville GA 30501,376500,370200,1.6733067729083666,34.318321,-83.822311,2023-May-05,POINT (-83.822311 34.318321),0,Gainesville city
169,169,14848897,1079 Riverside Ter Gainesville GA 30501,295600,291180,1.4952638700947227,34.31668,-83.827583,2023-May-05,POINT (-83.827583 34.31668),0,Gainesville city
170,170,14848420,1140 Glenwood Dr Gainesville GA 30501,381900,378460,0.9007593610892903,34.311744,-83.820243,2023-May-05,POINT (-83.820243 34.311744),0,Gainesville city
171,171,14848976,1103 Riverside Dr Gainesville GA 30501,539000,528600,1.9294990723562153,34.317718,-83.826454,2023-May-05,POINT (-83.826454 34.317718),0,Gainesville city
172,172,83343152,1104 Riverside Dr Gainesville GA 30501,478000,465880,2.5355648535564854,34.318225,-83.825386,2023-May-05,POINT (-83.825386 34.318225),0,Gainesville city
173,173,14848488,1299 Springdale Rd Gainesville GA 30501,756200,752000,0.5554086220576567,34.315147,-83.818824,2023-May-05,POINT (-83.818824 34.315147),0,Gainesville city
174,174,14849145,906 Parkhill Pl Gainesville GA 30501,322000,317300,1.4596273291925466,34.316406,-83.819305,2023-May-05,POINT (-83.819305 34.316406),0,Gainesville city
175,175,14848419,1154 Glenwood Dr Gainesville GA 30501,576700,562653,2.4357551586613493,34.311935,-83.819808,2023-May-05,POINT (-83.819808 34.311935),0,Gainesville city
176,176,14849146,886 Parkhill Pl Gainesville GA 30501,360600,341560,5.280088740987243,34.316165,-83.819007,2023-May-05,POINT (-83.819007 34.316165),0,Gainesville city
177,177,14849086,1021 Cumberland Valley Rd Gainesville GA 30501,299500,290840,2.8914858096828047,34.318458,-83.821823,2023-May-05,POINT (-83.821823 34.318458),0,Gainesville city
178,178,14848898,1091 Riverside Ter Gainesville GA 30501,222900,214800,3.6339165545087484,34.316925,-83.827735,2023-May-05,POINT (-83.827735 34.316925),0,Gainesville city
179,179,14848423,1079 Springdale Rd Gainesville GA 30501,624900,607273,2.820771323411746,34.310905,-83.821136,2023-May-05,POINT (-83.821136 34.310905),0,Gainesville city
180,180,14848975,1112 Riverside Ter Gainesville GA 30501,390800,386540,1.09007164790174,34.317604,-83.827079,2023-May-05,POINT (-83.827079 34.317604),0,Gainesville city
181,181,14848977,1117 Riverside Dr Gainesville GA 30501,471000,464400,1.4012738853503186,34.317966,-83.826583,2023-May-05,POINT (-83.826583 34.317966),0,Gainesville city
182,182,14848418,1184 Glenwood Dr Gainesville GA 30501,261600,256300,2.025993883792049,34.312156,-83.819374,2023-May-05,POINT (-83.819374 34.312156),0,Gainesville city
183,183,14848435,1236 Laurel Ln Gainesville GA 30501,820400,783553,4.491345685031692,34.313186,-83.818725,2023-May-05,POINT (-83.818725 34.313186),0,Gainesville city
184,184,83379910,1196 Estates Dr Gainesville GA 30501,511800,509127,0.522274325908558,34.318798,-83.824157,2023-May-05,POINT (-83.824157 34.318798),0,Gainesville city
185,185,14849147,862 Parkhill Pl Gainesville GA 30501,468400,451420,3.6251067463706232,34.315933,-83.818672,2023-May-05,POINT (-83.818672 34.315933),0,Gainesville city
186,186,14849077,1118 Riverside Dr Gainesville GA 30501,357800,350867,1.9376746785913919,34.318534,-83.825607,2023-May-05,POINT (-83.825607 34.318534),0,Gainesville city
187,187,14848426,1117 Springdale Rd Gainesville GA 30501,665800,633027,4.922349053769901,34.311134,-83.82032,2023-May-05,POINT (-83.82032 34.311134),0,Gainesville city
188,188,14849112,1006 Cumberland Valley Rd Gainesville GA 30501,350600,348200,0.6845407872219054,34.318351,-83.820968,2023-May-05,POINT (-83.820968 34.318351),0,Gainesville city
189,189,14849088,1059 Cumberland Valley Rd Gainesville GA 30501,446600,436100,2.3510971786833856,34.318828,-83.822311,2023-May-05,POINT (-83.822311 34.318828),0,Gainesville city
190,190,2131077647,1179 Riverside Ter # 0 Gainesville GA 30501,372900,357900,4.022526146419952,34.31747,-83.827583,2023-May-05,POINT (-83.827583 34.31747),0,Gainesville city
191,191,14847716,1080 Springdale Rd Gainesville GA 30501,639700,626747,2.0248554009692046,34.310459,-83.821632,2023-May-05,POINT (-83.821632 34.310459),0,Gainesville city
192,192,14848427,1133 Springdale Rd Gainesville GA 30501,674000,667420,0.9762611275964391,34.311271,-83.82003,2023-May-05,POINT (-83.82003 34.311271),0,Gainesville city
193,193,83341956,1192 Estates Dr Gainesville GA 30501,795700,789700,0.7540530350634661,34.318874,-83.824737,2023-May-05,POINT (-83.824737 34.318874),0,Gainesville city
194,194,14848417,1198 Glenwood Dr Gainesville GA 30501,517000,496340,3.996131528046422,34.312393,-83.818908,2023-May-05,POINT (-83.818908 34.312393),0,Gainesville city
195,195,14848900,1113 Riverside Ter Gainesville GA 30501,191400,186900,2.3510971786833856,34.317161,-83.827926,2023-May-05,POINT (-83.827926 34.317161),0,Gainesville city
196,196,14848604,915 Green Street Cir Gainesville GA 30501,491900,482713,1.867656027647896,34.312416,-83.8283,2023-May-05,POINT (-83.8283 34.312416),0,Gainesville city
197,197,14848428,1147 Springdale Rd Gainesville GA 30501,572900,552020,3.6446151160761038,34.31145,-83.819679,2023-May-05,POINT (-83.819679 34.31145),0,Gainesville city
198,198,14849141,1306 Park Hill Dr Gainesville GA 30501,210600,205600,2.3741690408357075,34.31781,-83.819839,2023-May-05,POINT (-83.819839 34.31781),0,Gainesville city
199,199,14849148,850 NE Park Hill Pl Gainesville GA 30501,385800,363353,5.818299637117677,34.315731,-83.818336,2023-May-05,POINT (-83.818336 34.315731),0,Gainesville city
200,200,2134429847,3070 Laurel Springs Dr # 0 Gainesville GA 30506,396300,397720,-0.35831440827655814,34.356483,-83.878562,2023-May-05,POINT (-83.878562 34.356483),0,Gainesville city
201,201,14850526,3070 Laurel Springs Dr Gainesville GA 30506,475000,463867,2.3437894736842106,34.356483,-83.878562,2023-May-05,POINT (-83.878562 34.356483),0,Gainesville city
202,202,14850523,3071 Laurel Springs Dr Gainesville GA 30506,458800,452940,1.2772449869224063,34.355678,-83.878158,2023-May-05,POINT (-83.878158 34.355678),0,Gainesville city
203,203,14850525,3074 Laurel Springs Dr Gainesville GA 30506,457100,443227,3.0350032815576458,34.356155,-83.878936,2023-May-05,POINT (-83.878936 34.356155),0,Gainesville city
204,204,14850524,3075 Laurel Springs Dr Gainesville GA 30506,718500,712760,0.7988865692414754,34.355651,-83.878784,2023-May-05,POINT (-83.878784 34.355651),0,Gainesville city
205,205,14850522,3065 Chattahoochee Trce Gainesville GA 30506,584100,584520,-0.0719054956343092,34.356101,-83.877662,2023-May-05,POINT (-83.877662 34.356101),0,Gainesville city
206,206,14850528,3075 Chattahoochee Trce Gainesville GA 30506,649100,642300,1.0476043752888615,34.356861,-83.878189,2023-May-05,POINT (-83.878189 34.356861),0,Gainesville city
207,207,83381016,4015 Oxford Ln Gainesville GA 30506,470900,464387,1.3830961987683161,34.355293,-83.877983,2023-May-05,POINT (-83.877983 34.355293),0,Gainesville city
208,208,2077520477,4015 Oxford Ln NW Gainesville GA 30506,469300,477800,-1.811208182399318,34.355293,-83.877983,2023-May-05,POINT (-83.877983 34.355293),0,Gainesville city
209,209,14850527,3071 Chattahoochee Trce Gainesville GA 30506,800000,785160,1.855,34.356727,-83.877738,2023-May-05,POINT (-83.877738 34.356727),0,Gainesville city
210,210,14850521,3059 Chattahoochee Trce Gainesville GA 30506,547300,544287,0.5505207381691942,34.355754,-83.877388,2023-May-05,POINT (-83.877388 34.355754),0,Gainesville city
211,211,83373501,3901 Windsor Trl Gainesville GA 30506,432600,423520,2.098936662043458,34.355857,-83.879486,2023-May-05,POINT (-83.879486 34.355857),0,Gainesville city
212,212,83376075,3897 Windsor Trl Gainesville GA 30506,420400,412000,1.9980970504281639,34.356105,-83.879539,2023-May-05,POINT (-83.879539 34.356105),0,Gainesville city
213,213,14850529,3079 Chattahoochee Trce Gainesville GA 30506,651000,631200,3.0414746543778803,34.35704,-83.878616,2023-May-05,POINT (-83.878616 34.35704),0,Gainesville city
214,214,83367187,4003 Oxford Ln Gainesville GA 30506,446000,435247,2.410986547085202,34.355545,-83.879432,2023-May-05,POINT (-83.879432 34.355545),0,Gainesville city
215,215,83344982,3893 Windsor Trl Gainesville GA 30506,509600,496920,2.488226059654631,34.356353,-83.879585,2023-May-05,POINT (-83.879585 34.356353),0,Gainesville city
216,216,2093026640,3893 Windsor Trl # 74 Gainesville GA 30506,456800,457700,-0.19702276707530647,34.356353,-83.879585,2023-May-05,POINT (-83.879585 34.356353),0,Gainesville city
217,217,83363693,4010 Oxford Ln Gainesville GA 30506,467900,456913,2.3481513143834154,34.354988,-83.878662,2023-May-05,POINT (-83.878662 34.354988),0,Gainesville city
218,218,2093037793,3889 Windsor Trl # 75 Gainesville GA 30506,450200,459040,-1.9635717458907151,34.356601,-83.879646,2023-May-05,POINT (-83.879646 34.356601),0,Gainesville city
219,219,83342958,3889 Windsor Trl Gainesville GA 30506,456400,444667,2.570771253286591,34.356601,-83.879646,2023-May-05,POINT (-83.879646 34.356601),0,Gainesville city
220,220,83369457,4019 Oxford Ln Gainesville GA 30506,447900,437273,2.372627818709533,34.355068,-83.877609,2023-May-05,POINT (-83.877609 34.355068),0,Gainesville city
221,221,83354679,4005 Windsor Trl Gainesville GA 30506,421500,416147,1.2699881376037958,34.355049,-83.879318,2023-May-05,POINT (-83.879318 34.355049),0,Gainesville city
222,222,14850520,3055 Chattahoochee Trce Gainesville GA 30506,915500,911780,0.4063353358820317,34.355522,-83.877006,2023-May-05,POINT (-83.877006 34.355522),0,Gainesville city
223,223,14850574,3072 Chattahoochee Trce Gainesville GA 30506,532900,526360,1.2272471382998686,34.356967,-83.877288,2023-May-05,POINT (-83.877288 34.356967),0,Gainesville city
224,224,14850575,3068 Chattahoochee Trce Gainesville GA 30506,507400,502960,0.8750492707922743,34.356708,-83.877037,2023-May-05,POINT (-83.877037 34.356708),0,Gainesville city
225,225,83348428,3906 Windsor Trl Gainesville GA 30506,441400,433093,1.8819664703217036,34.355598,-83.879966,2023-May-05,POINT (-83.879966 34.355598),0,Gainesville city
226,226,14850530,3083 Chattahoochee Trce Gainesville GA 30506,539600,534200,1.000741289844329,34.357421,-83.8787,2023-May-05,POINT (-83.8787 34.357421),0,Gainesville city
227,227,14850576,3064 Chattahoochee Trce Gainesville GA 30506,650500,636140,2.207532667179093,34.356445,-83.876792,2023-May-05,POINT (-83.876792 34.356445),0,Gainesville city
228,228,14850573,3076 Chattahoochee Trce Gainesville GA 30506,671600,667480,0.6134603930911257,34.357284,-83.877479,2023-May-05,POINT (-83.877479 34.357284),0,Gainesville city
229,229,14850519,3047 Chattahoochee Trce Gainesville GA 30506,701100,695933,0.7369847382684354,34.355159,-83.877044,2023-May-05,POINT (-83.877044 34.355159),0,Gainesville city
230,230,83342222,4018 Oxford Ln Gainesville GA 30506,473800,462513,2.382228788518362,34.35461,-83.878532,2023-May-05,POINT (-83.878532 34.35461),0,Gainesville city
231,231,83351738,4009 Windsor Trl Gainesville GA 30506,424600,420060,1.0692416391898256,34.354797,-83.879333,2023-May-05,POINT (-83.879333 34.354797),0,Gainesville city
232,232,83360530,3896 NW Camden Ct Gainesville GA 30506,450700,439833,2.4111382294209007,34.35588,-83.88021,2023-May-05,POINT (-83.88021 34.35588),0,Gainesville city
233,233,2094127127,3896 Camden Ct # 12 Gainesville GA 30506,435400,439773,-1.004363803399173,34.355983,-83.880241,2023-May-05,POINT (-83.880241 34.355983),0,Gainesville city
234,234,14850577,3060 Chattahoochee Trce Gainesville GA 30506,417700,413607,0.9798898731146757,34.356178,-83.876541,2023-May-05,POINT (-83.876541 34.356178),0,Gainesville city
235,235,83368506,4023 Oxford Ln Gainesville GA 30506,457500,453213,0.9370491803278689,34.354579,-83.877655,2023-May-05,POINT (-83.877655 34.354579),0,Gainesville city
236,236,83357407,4022 Oxford Ln Gainesville GA 30506,521600,510153,2.1945935582822087,34.354419,-83.878074,2023-May-05,POINT (-83.878074 34.354419),0,Gainesville city
237,237,14850572,3080 Chattahoochee Trce Gainesville GA 30506,587700,580900,1.1570529181555216,34.357635,-83.877609,2023-May-05,POINT (-83.877609 34.357635),0,Gainesville city
238,238,83346500,3909 Camden Ct Gainesville GA 30506,420900,412520,1.9909717272511285,34.355304,-83.880249,2023-May-05,POINT (-83.880249 34.355304),0,Gainesville city
239,239,83378169,4006 Windsor Trl Gainesville GA 30506,454700,450900,0.8357158566087531,34.354953,-83.879989,2023-May-05,POINT (-83.879989 34.354953),0,Gainesville city
240,240,14850578,3058 Chattahoochee Trce Gainesville GA 30506,570900,554167,2.930986162200035,34.35588,-83.876327,2023-May-05,POINT (-83.876327 34.35588),0,Gainesville city
241,241,83344835,3908 Camden Ct Gainesville GA 30506,417100,407293,2.3512347158954685,34.355892,-83.880516,2023-May-05,POINT (-83.880516 34.355892),0,Gainesville city
242,242,14850592,3071 Stillwater Dr Gainesville GA 30506,634800,627700,1.1184625078764965,34.357246,-83.876701,2023-May-05,POINT (-83.876701 34.357246),0,Gainesville city
243,243,14850591,3069 Stillwater Dr Gainesville GA 30506,730600,713700,2.3131672597864767,34.356986,-83.876457,2023-May-05,POINT (-83.876457 34.356986),0,Gainesville city
244,244,83352357,4017 Windsor Trl Gainesville GA 30506,494100,478500,3.1572556162720096,34.354362,-83.879333,2023-May-05,POINT (-83.879333 34.354362),0,Gainesville city
245,245,83369167,4010 Windsor Trl Gainesville GA 30506,446200,453900,-1.7256835499775884,34.354736,-83.880012,2023-May-05,POINT (-83.880012 34.354736),0,Gainesville city
246,246,14850579,3054 Chattahoochee Trce Gainesville GA 30506,950000,935220,1.5557894736842106,34.355541,-83.876205,2023-May-05,POINT (-83.876205 34.355541),0,Gainesville city
247,247,14850590,3065 Stillwater Dr Gainesville GA 30506,525300,524153,0.21835141823719778,34.356727,-83.87622,2023-May-05,POINT (-83.87622 34.356727),0,Gainesville city
248,248,14850593,3075 Stillwater Dr Gainesville GA 30506,600800,584320,2.7430093209054593,34.357582,-83.87696,2023-May-05,POINT (-83.87696 34.357582),0,Gainesville city
249,249,14850517,3039 Chattahoochee Trce Gainesville GA 30506,729900,710413,2.6698177832579804,34.354473,-83.877075,2023-May-05,POINT (-83.877075 34.354473),0,Gainesville city
250,250,83376826,3913 Camden Ct Gainesville GA 30506,521400,517667,0.7159570387418488,34.35522,-83.880531,2023-May-05,POINT (-83.880531 34.35522),0,Gainesville city
251,251,83344046,3912 Camden Ct Gainesville GA 30506,498300,486827,2.30242825607064,34.355819,-83.88079,2023-May-05,POINT (-83.88079 34.355819),0,Gainesville city
252,252,14850580,3048 Chattahoochee Trce Gainesville GA 30506,1197100,1164700,2.7065408069501298,34.355175,-83.876228,2023-May-05,POINT (-83.876228 34.355175),0,Gainesville city
253,253,83355944,4021 Windsor Trl Gainesville GA 30506,509600,499300,2.021193092621664,34.354156,-83.879272,2023-May-05,POINT (-83.879272 34.354156),0,Gainesville city
254,254,247009180,3061 Stillwater Dr Gainesville GA 30506,559500,544520,2.6773905272564793,34.356456,-83.875976,2023-May-05,POINT (-83.875976 34.356456),0,Gainesville city
255,255,83369489,4014 Windsor Trl Gainesville GA 30506,463800,464000,-0.043122035360069,34.354507,-83.880012,2023-May-05,POINT (-83.880012 34.354507),0,Gainesville city
256,256,14850544,3088 Stillwater Dr Gainesville GA 30506,698000,684760,1.8968481375358166,34.358169,-83.87799,2023-May-05,POINT (-83.87799 34.358169),0,Gainesville city
257,257,14850588,3059 Stillwater Dr Gainesville GA 30506,553000,545200,1.410488245931284,34.356147,-83.875778,2023-May-05,POINT (-83.875778 34.356147),0,Gainesville city
258,258,2085691213,3059 Stillwater Dr # 0 Gainesville GA 30506,449800,449300,0.11116051578479323,34.356147,-83.875778,2023-May-05,POINT (-83.875778 34.356147),0,Gainesville city
259,259,14850516,3037 Chattahoochee Trce Gainesville GA 30506,767000,749473,2.285136897001304,34.354133,-83.87709,2023-May-05,POINT (-83.87709 34.354133),0,Gainesville city
260,260,83380471,4018 Windsor Trl Gainesville GA 30506,447200,446080,0.25044722719141327,34.354267,-83.879989,2023-May-05,POINT (-83.879989 34.354267),0,Gainesville city
261,261,83367069,3916 Camden Ct Gainesville GA 30506,627700,619907,1.241516648080293,34.355712,-83.881095,2023-May-05,POINT (-83.881095 34.355712),0,Gainesville city
262,262,14850545,3084 Stillwater Dr Gainesville GA 30506,477900,464961,2.7074701820464533,34.358219,-83.877517,2023-May-05,POINT (-83.877517 34.358219),0,Gainesville city
263,263,14850587,3057 Stillwater Dr Gainesville GA 30506,529400,536933,-1.4229316207026823,34.355842,-83.87561,2023-May-05,POINT (-83.87561 34.355842),0,Gainesville city
264,264,14850582,3033 Stillwater Dr Gainesville GA 30506,528800,512360,3.1089258698940996,34.354446,-83.876258,2023-May-05,POINT (-83.876258 34.354446),0,Gainesville city
265,265,83368680,4022 Windsor Trl Gainesville GA 30506,446000,445473,0.11816143497757849,34.354007,-83.879928,2023-May-05,POINT (-83.879928 34.354007),0,Gainesville city
267,267,14850546,3080 Stillwater Dr Gainesville GA 30506,734900,715660,2.6180432711933594,34.358299,-83.877037,2023-May-05,POINT (-83.877037 34.358299),0,Gainesville city
268,268,83368669,3920 Camden Ct Gainesville GA 30506,443200,435500,1.7373646209386282,34.355541,-83.88137,2023-May-05,POINT (-83.88137 34.355541),0,Gainesville city
269,269,14850515,3033 Chattahoochee Trce Gainesville GA 30506,752100,739100,1.7284935513894428,34.353759,-83.877113,2023-May-05,POINT (-83.877113 34.353759),0,Gainesville city
270,270,14850548,3074 Stillwater Dr Gainesville GA 30506,545800,542273,0.6462074019787467,34.357959,-83.876289,2023-May-05,POINT (-83.876289 34.357959),0,Gainesville city
271,271,83361122,4041 Windsor Trl Gainesville GA 30506,459800,455180,1.0047846889952152,34.353492,-83.878593,2023-May-05,POINT (-83.878593 34.353492),0,Gainesville city
272,272,14850551,3066 Stillwater Dr Gainesville GA 30506,571500,556033,2.7063867016622924,34.357128,-83.875541,2023-May-05,POINT (-83.875541 34.357128),0,Gainesville city
